@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,-1,0,no
57,management,married,tertiary,no,3250,no,no,cellular,20,aug,162,3,-1,0,no
47,management,single,tertiary,no,153,yes,no,cellular,18,nov,192,2,-1,0,no
37,management,single,tertiary,no,509,yes,no,cellular,6,may,133,1,-1,0,no
28,admin.,single,secondary,no,26,yes,no,cellular,7,may,227,2,-1,0,no
48,blue-collar,married,primary,no,1092,no,yes,cellular,18,nov,79,1,172,8,no
31,technician,married,secondary,no,251,no,yes,cellular,29,aug,156,2,-1,0,no
80,management,married,primary,no,6483,no,no,telephone,19,oct,123,1,-1,0,no
47,management,married,tertiary,no,7708,yes,no,cellular,21,nov,157,5,-1,0,no
37,technician,married,secondary,no,64,yes,no,cellular,12,may,239,4,278,2,no
58,management,single,tertiary,no,2,yes,no,telephone,11,may,168,3,-1,0,no
33,management,married,tertiary,no,1808,yes,no,unknown,4,jun,99,4,-1,0,no
52,blue-collar,married,secondary,no,60,no,yes,cellular,26,aug,196,2,-1,0,no
49,services,single,secondary,no,133,no,no,unknown,11,jun,319,6,-1,0,no
29,services,married,secondary,no,3,yes,no,cellular,10,jul,183,1,-1,0,no
35,entrepreneur,married,tertiary,no,0,no,no,cellular,5,may,74,1,168,4,no
41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,no
33,blue-collar,single,primary,no,599,yes,no,unknown,21,may,29,1,-1,0,no
55,technician,single,secondary,no,3339,yes,no,unknown,2,jun,63,1,-1,0,no
41,self-employed,married,tertiary,no,6000,yes,no,cellular,18,nov,265,1,-1,0,no
51,retired,married,secondary,no,35,no,yes,cellular,8,jul,123,4,-1,0,no
31,blue-collar,single,primary,no,-502,yes,no,unknown,29,may,76,4,-1,0,no
47,technician,married,secondary,no,599,yes,no,cellular,13,aug,99,3,-1,0,no
39,management,single,tertiary,no,416,no,no,cellular,23,oct,56,4,-1,0,no
30,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,no
50,self-employed,married,secondary,no,3025,no,yes,cellular,6,aug,168,3,-1,0,no
34,blue-collar,single,secondary,no,1239,yes,no,cellular,18,jul,90,1,-1,0,no
43,management,single,tertiary,no,146,no,no,cellular,21,nov,50,1,113,5,no
35,blue-collar,married,secondary,no,137,no,yes,unknown,4,oct,5,1,808,12,no
36,technician,divorced,secondary,no,487,no,yes,cellular,11,aug,268,3,-1,0,no
50,blue-collar,divorced,primary,no,-10,no,yes,cellular,10,jul,369,6,-1,0,no
58,housemaid,married,primary,no,5278,yes,no,unknown,4,jun,763,4,-1,0,no
45,management,divorced,tertiary,no,2096,no,no,cellular,21,nov,127,1,100,2,no
37,technician,single,secondary,no,0,no,no,cellular,4,aug,69,2,-1,0,no
55,blue-collar,married,unknown,no,1665,no,no,telephone,30,jul,89,2,-1,0,no
37,blue-collar,single,primary,no,851,yes,no,cellular,15,may,151,1,352,1,no
28,management,married,tertiary,no,1480,yes,no,cellular,18,may,143,1,-1,0,no
48,management,married,tertiary,no,7289,yes,no,cellular,2,feb,316,3,-1,0,no
30,admin.,married,secondary,no,11,yes,no,cellular,11,may,157,1,-1,0,no
38,blue-collar,married,secondary,no,-388,yes,no,unknown,9,may,412,1,-1,0,no
36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,no
41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,-1,0,no
30,admin.,single,secondary,no,81,yes,no,cellular,6,aug,121,6,112,3,no
39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,9,-1,0,no
45,technician,single,unknown,no,7108,yes,yes,cellular,18,nov,53,1,172,3,no
26,unemployed,married,tertiary,no,454,yes,yes,unknown,23,may,28,18,-1,0,no
32,technician,single,tertiary,no,0,no,no,cellular,7,aug,268,2,-1,0,no
33,blue-collar,married,primary,no,1165,yes,no,unknown,21,may,420,2,-1,0,no
57,retired,married,primary,no,808,no,no,telephone,7,jul,274,1,-1,0,no
38,technician,married,secondary,no,740,no,no,cellular,7,aug,259,3,-1,0,no
44,management,married,secondary,no,8262,yes,no,cellular,23,jul,201,16,-1,0,no
29,unemployed,single,tertiary,no,991,no,no,cellular,5,feb,563,1,-1,0,no
31,management,single,tertiary,no,62,yes,no,cellular,18,may,175,1,293,5,no
38,blue-collar,divorced,secondary,no,157,no,no,unknown,9,jun,299,5,-1,0,no
40,self-employed,single,tertiary,no,2893,no,no,cellular,2,jun,76,3,-1,0,no
34,blue-collar,married,secondary,no,1897,yes,yes,cellular,19,nov,441,1,-1,0,no
41,management,divorced,tertiary,no,369,yes,no,telephone,22,aug,9,3,-1,0,no
36,technician,divorced,secondary,no,5957,yes,no,cellular,18,nov,138,2,-1,0,no
38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,jun,1030,6,-1,0,no
32,self-employed,married,secondary,no,-33,yes,no,unknown,28,may,234,3,-1,0,no
34,technician,single,secondary,no,201,no,no,cellular,22,jul,257,2,-1,0,no
27,technician,married,secondary,no,130,yes,no,cellular,7,may,265,3,-1,0,no
42,blue-collar,married,secondary,no,230,yes,no,unknown,5,jun,175,7,-1,0,no
50,management,married,tertiary,no,-470,yes,no,cellular,8,may,506,2,170,3,no
60,housemaid,married,primary,no,517,no,no,unknown,12,jun,1178,3,-1,0,no
32,management,single,unknown,no,787,no,no,cellular,28,jan,92,1,-1,0,no
29,management,married,tertiary,no,877,no,no,cellular,3,feb,166,3,-1,0,no
36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,no
60,retired,married,secondary,no,4820,no,no,unknown,5,jun,419,1,-1,0,no
32,technician,married,tertiary,no,4089,no,no,cellular,26,may,114,7,287,3,no
28,management,single,tertiary,no,4937,yes,no,telephone,13,may,421,3,-1,0,no
27,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,no
39,management,married,tertiary,no,246,no,no,cellular,11,aug,86,2,-1,0,no
36,services,single,secondary,no,1482,yes,no,cellular,18,nov,177,2,174,1,no
26,services,single,secondary,no,127,yes,yes,cellular,23,jul,85,3,-1,0,no
36,management,single,tertiary,no,3875,yes,no,unknown,27,may,21,5,-1,0,no
42,blue-collar,married,secondary,no,3052,yes,no,unknown,27,may,32,1,-1,0,no
35,technician,divorced,secondary,no,56,no,no,cellular,29,aug,24,12,-1,0,no
33,blue-collar,married,secondary,no,86,yes,no,unknown,19,may,364,1,-1,0,no
39,management,married,secondary,no,1072,yes,no,unknown,27,may,1168,2,-1,0,no
40,technician,married,secondary,no,109,no,no,unknown,20,jun,402,22,-1,0,no
37,technician,married,secondary,no,1633,yes,no,unknown,19,may,229,3,-1,0,no
33,blue-collar,married,primary,no,511,yes,no,unknown,21,may,304,2,-1,0,no
55,management,divorced,unknown,no,2,yes,no,unknown,19,may,95,1,-1,0,no
35,technician,single,secondary,no,-51,no,no,unknown,2,jul,134,2,-1,0,no
37,technician,single,tertiary,no,3315,yes,no,cellular,9,apr,820,2,-1,0,no
48,blue-collar,single,unknown,no,428,yes,no,cellular,18,may,127,1,-1,0,no
52,management,married,tertiary,no,3163,no,no,cellular,25,aug,56,6,-1,0,no
51,admin.,married,secondary,no,2662,no,no,telephone,28,jan,148,2,-1,0,no
58,technician,single,secondary,no,409,no,yes,cellular,14,jul,643,2,-1,0,no
34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,no
51,blue-collar,divorced,unknown,no,10287,yes,no,unknown,29,may,117,1,-1,0,no
49,management,single,secondary,no,61,yes,no,cellular,29,jan,185,2,246,1,no
40,blue-collar,married,primary,no,1206,no,yes,telephone,16,jul,201,5,-1,0,no
28,management,single,tertiary,no,882,no,yes,cellular,29,jan,94,1,205,2,no
31,blue-collar,married,secondary,no,1407,yes,no,cellular,6,may,142,3,-1,0,no
32,self-employed,single,secondary,no,1259,no,no,cellular,25,jul,184,2,-1,0,no
32,blue-collar,married,secondary,no,-63,yes,no,unknown,30,may,198,1,-1,0,no
34,management,married,tertiary,no,136,yes,no,cellular,22,apr,156,1,-1,0,no
67,blue-collar,married,secondary,no,16353,no,no,cellular,27,oct,223,2,-1,0,no
59,retired,married,primary,no,1427,no,no,unknown,18,jun,140,2,-1,0,no
34,entrepreneur,married,secondary,no,-139,yes,yes,unknown,27,may,492,2,-1,0,no
33,management,married,secondary,no,4040,yes,no,cellular,20,apr,132,2,-1,0,no
48,blue-collar,married,secondary,no,841,yes,no,unknown,19,may,215,1,-1,0,no
42,entrepreneur,married,primary,no,198,yes,no,unknown,8,may,314,1,-1,0,no
34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,no
23,student,single,secondary,no,8494,no,no,cellular,25,aug,158,2,-1,0,no
55,retired,married,secondary,no,466,no,no,unknown,17,jun,287,4,-1,0,no
39,admin.,single,secondary,no,1242,yes,no,unknown,12,may,303,3,-1,0,no
31,technician,single,tertiary,no,438,yes,no,cellular,12,aug,130,2,-1,0,no
24,blue-collar,married,secondary,no,204,yes,yes,cellular,17,apr,229,3,-1,0,no
41,management,married,tertiary,no,10758,yes,no,cellular,1,jun,288,1,-1,0,no
29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,no
46,management,single,primary,no,538,no,no,unknown,17,jun,118,3,-1,0,no
53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,no
46,admin.,married,secondary,no,1069,yes,no,unknown,8,may,45,2,-1,0,no
32,admin.,married,tertiary,no,0,yes,no,unknown,5,may,138,1,-1,0,no
32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,-1,0,no
31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144,2,-1,0,no
25,services,single,secondary,no,3217,yes,no,unknown,28,may,24,1,-1,0,no
37,technician,single,secondary,no,5436,yes,no,cellular,6,may,7,11,351,1,no
55,blue-collar,married,primary,no,3873,no,no,telephone,21,apr,222,1,-1,0,no
44,admin.,married,secondary,no,262,yes,no,cellular,9,jul,74,1,-1,0,no
33,management,single,tertiary,no,1909,no,no,cellular,8,aug,191,2,-1,0,no
31,admin.,married,secondary,no,314,yes,no,cellular,17,apr,279,1,-1,0,no
56,management,divorced,tertiary,no,1016,yes,no,unknown,9,jun,184,5,-1,0,no
54,blue-collar,married,secondary,no,1291,yes,no,unknown,5,may,266,1,-1,0,no
32,blue-collar,single,secondary,no,604,no,yes,cellular,28,may,95,3,-1,0,no
42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,no
56,retired,married,secondary,no,1333,no,no,cellular,28,aug,17,14,-1,0,no
29,technician,married,secondary,no,1599,yes,no,cellular,8,jul,115,1,61,1,no
30,management,single,tertiary,no,1372,no,no,cellular,20,nov,240,2,-1,0,no
36,services,married,secondary,no,1981,no,no,unknown,17,jun,48,2,-1,0,no
38,services,married,secondary,no,1,no,yes,cellular,21,nov,152,2,-1,0,no
37,technician,married,secondary,no,4030,yes,no,unknown,26,may,178,5,-1,0,no
54,management,married,primary,no,1691,yes,no,cellular,20,nov,186,1,-1,0,no
36,technician,single,secondary,no,9149,yes,no,cellular,13,aug,141,3,-1,0,no
25,blue-collar,single,secondary,no,-350,yes,no,unknown,23,jun,95,3,-1,0,no
49,blue-collar,married,primary,no,305,yes,yes,telephone,10,jul,834,10,-1,0,no
31,management,married,tertiary,yes,-253,no,no,cellular,12,aug,220,4,-1,0,no
45,technician,married,secondary,no,1410,no,no,cellular,11,aug,71,2,-1,0,no
45,blue-collar,divorced,secondary,no,1269,yes,no,cellular,29,jan,549,2,-1,0,no
48,technician,married,tertiary,no,310,no,no,unknown,6,may,135,1,-1,0,no
31,admin.,single,secondary,no,2104,yes,no,unknown,3,jun,455,1,-1,0,no
27,self-employed,single,secondary,no,50,no,no,cellular,29,jan,168,1,-1,0,no
41,admin.,single,secondary,no,-256,no,yes,unknown,9,may,35,3,-1,0,no
34,technician,married,secondary,no,1641,yes,no,cellular,17,apr,380,1,-1,0,no
34,blue-collar,married,tertiary,no,20,no,no,unknown,4,oct,10,1,-1,0,no
32,services,single,secondary,no,0,no,yes,cellular,11,jul,333,2,-1,0,no
36,technician,married,secondary,no,23,yes,no,cellular,8,may,152,2,347,1,no
34,admin.,married,tertiary,no,899,yes,no,telephone,19,nov,377,3,7,4,no
35,self-employed,married,secondary,no,524,yes,no,cellular,21,nov,484,4,-1,0,no
56,services,divorced,secondary,no,1007,no,no,cellular,29,jul,88,6,-1,0,no
40,services,married,secondary,no,0,yes,no,cellular,2,jun,297,1,28,3,no
53,entrepreneur,married,tertiary,no,624,no,yes,cellular,21,jul,180,4,-1,0,no
39,technician,single,tertiary,no,5803,no,no,cellular,2,feb,83,3,-1,0,no
29,student,single,secondary,no,872,yes,no,unknown,7,may,230,1,-1,0,no
27,self-employed,married,secondary,no,-220,yes,no,unknown,26,may,138,2,-1,0,no
29,management,married,tertiary,no,451,no,no,cellular,28,jan,451,1,-1,0,no
70,retired,divorced,primary,no,4531,no,no,cellular,18,may,445,1,-1,0,no
53,technician,divorced,secondary,no,0,yes,yes,cellular,15,jul,135,5,-1,0,no
32,blue-collar,married,secondary,no,1148,yes,no,cellular,20,apr,121,1,-1,0,no
37,blue-collar,single,secondary,no,3561,yes,no,unknown,2,jun,98,1,-1,0,no
51,blue-collar,divorced,primary,no,37,yes,no,cellular,13,may,341,1,-1,0,no
40,student,married,secondary,no,260,no,no,unknown,20,jun,197,6,-1,0,no
57,housemaid,married,primary,no,7082,no,no,unknown,6,jun,69,3,-1,0,no
57,technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,-1,0,no
48,technician,divorced,secondary,yes,20,no,no,cellular,27,aug,145,3,-1,0,no
33,blue-collar,married,secondary,no,3576,yes,no,cellular,2,apr,124,1,308,2,no
44,management,married,tertiary,no,3762,no,no,cellular,28,aug,125,12,-1,0,no
34,admin.,single,secondary,no,1,yes,no,cellular,22,jul,483,7,-1,0,no
50,self-employed,married,tertiary,no,4012,no,no,cellular,19,nov,690,3,-1,0,no
52,unknown,married,secondary,no,142,no,no,cellular,25,aug,112,6,-1,0,no
30,student,single,secondary,no,3096,no,no,cellular,26,jan,123,1,-1,0,no
46,blue-collar,married,primary,no,222,no,no,cellular,8,aug,71,2,-1,0,no
55,blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,2,-1,0,no
58,retired,married,primary,no,3401,yes,no,cellular,3,feb,84,3,265,2,no
42,technician,divorced,tertiary,no,7190,yes,no,cellular,29,jul,375,2,-1,0,no
54,housemaid,married,secondary,no,209,yes,yes,cellular,25,jul,97,1,-1,0,no
34,management,married,tertiary,no,415,no,yes,cellular,23,jul,361,2,-1,0,no
28,unemployed,single,secondary,no,16,no,no,cellular,12,aug,119,4,-1,0,no
42,management,married,secondary,no,-189,yes,no,unknown,12,may,247,2,-1,0,no
32,unemployed,single,secondary,no,0,no,no,cellular,27,may,123,2,-1,0,no
50,blue-collar,married,secondary,no,606,yes,no,unknown,14,may,673,2,-1,0,no
31,management,married,tertiary,no,395,yes,no,cellular,9,feb,155,3,-1,0,no
42,management,married,tertiary,no,484,yes,no,cellular,11,jul,144,2,-1,0,no
43,technician,married,secondary,no,0,no,yes,cellular,8,may,9,2,172,5,no
38,technician,single,secondary,no,50,no,no,cellular,29,aug,98,2,-1,0,no
37,technician,single,secondary,no,228,yes,no,cellular,20,aug,1740,2,-1,0,no
33,self-employed,single,tertiary,no,2155,no,no,cellular,17,nov,295,1,-1,0,no
32,technician,married,tertiary,no,396,yes,no,cellular,13,may,205,3,-1,0,no
36,management,single,tertiary,no,553,no,no,cellular,11,aug,106,2,-1,0,no
55,blue-collar,married,primary,no,145,no,no,telephone,2,feb,59,3,5,2,no
41,management,married,secondary,no,0,no,yes,cellular,7,jul,630,3,-1,0,no
54,management,divorced,tertiary,no,3222,no,no,cellular,14,aug,67,2,-1,0,no
48,management,married,tertiary,no,5887,no,no,cellular,13,aug,227,2,-1,0,no
48,services,married,secondary,no,1355,no,no,cellular,4,jul,134,2,-1,0,no
56,admin.,married,secondary,no,16873,no,no,cellular,7,oct,223,1,-1,0,no
51,blue-collar,divorced,secondary,no,203,yes,no,cellular,8,may,134,1,170,5,no
36,technician,married,tertiary,no,1109,no,no,cellular,13,aug,328,2,-1,0,no
37,admin.,single,tertiary,no,2317,yes,no,cellular,20,apr,114,1,152,2,no
31,blue-collar,married,secondary,no,360,yes,yes,cellular,29,jan,89,1,241,1,no
35,management,single,tertiary,no,1350,yes,no,cellular,16,apr,185,1,330,1,no
36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,no
39,technician,married,secondary,no,147,yes,no,cellular,6,may,151,2,-1,0,no
35,management,single,tertiary,no,747,no,no,cellular,23,feb,141,2,176,3,no
56,self-employed,married,secondary,no,784,no,yes,cellular,30,jul,149,2,-1,0,no
53,admin.,married,secondary,no,105,no,yes,cellular,21,aug,74,2,-1,0,no
55,blue-collar,married,primary,no,627,yes,no,unknown,5,may,247,1,-1,0,no
67,retired,married,unknown,no,696,no,no,telephone,17,aug,119,1,105,2,no
23,services,single,tertiary,no,363,yes,no,unknown,30,may,16,18,-1,0,no
31,technician,married,secondary,no,171,no,no,cellular,27,aug,81,3,-1,0,no
38,management,divorced,unknown,no,0,yes,no,cellular,18,nov,96,2,-1,0,no
42,management,divorced,tertiary,no,16,no,no,cellular,19,nov,140,3,-1,0,no
31,services,married,secondary,no,132,no,no,cellular,7,jul,148,1,152,1,no
26,housemaid,married,tertiary,no,543,no,no,cellular,30,jan,169,3,-1,0,no
37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,24,1,-1,0,no
41,blue-collar,married,primary,no,168,yes,no,cellular,18,nov,187,3,-1,0,no
43,blue-collar,married,unknown,yes,-715,yes,no,unknown,30,may,67,3,-1,0,no
32,blue-collar,single,secondary,no,228,no,no,telephone,5,feb,176,1,288,3,no
48,admin.,married,unknown,no,0,yes,no,cellular,8,may,85,1,168,2,no
27,technician,single,secondary,no,769,yes,no,unknown,9,may,317,2,-1,0,no
45,blue-collar,married,primary,no,419,no,no,cellular,18,aug,113,4,-1,0,no
39,blue-collar,married,primary,no,52,no,no,cellular,13,aug,69,1,-1,0,no
24,unemployed,single,secondary,no,119,no,no,unknown,15,sep,51,1,-1,0,no
32,technician,married,secondary,no,2693,yes,no,unknown,21,may,16,1,-1,0,no
48,technician,married,secondary,no,1152,yes,no,cellular,21,jul,168,5,-1,0,no
55,entrepreneur,married,secondary,no,8104,no,no,cellular,6,feb,213,2,-1,0,no
34,management,single,tertiary,no,0,no,no,cellular,5,feb,71,1,-1,0,no
60,management,married,unknown,no,6313,no,no,unknown,19,jun,39,2,-1,0,no
32,management,single,tertiary,no,3616,no,no,cellular,14,aug,165,2,-1,0,no
57,blue-collar,married,secondary,no,14093,no,no,cellular,11,aug,231,5,-1,0,no
60,retired,married,primary,no,5,no,no,cellular,26,aug,63,2,-1,0,no
40,technician,single,secondary,no,591,no,yes,cellular,14,aug,87,6,-1,0,no
41,technician,single,secondary,no,879,no,yes,cellular,7,jul,60,4,-1,0,no
28,admin.,single,secondary,no,177,yes,yes,cellular,6,may,150,1,-1,0,no
37,blue-collar,married,secondary,no,427,yes,yes,unknown,9,jun,371,3,-1,0,no
32,self-employed,married,secondary,no,217,yes,yes,cellular,15,jul,317,5,-1,0,no
33,blue-collar,single,secondary,no,22,no,no,cellular,30,jan,76,2,207,1,no
30,admin.,single,tertiary,no,261,no,no,cellular,19,oct,233,1,137,20,no
34,management,single,secondary,no,524,no,no,unknown,13,aug,9,1,-1,0,no
32,management,single,tertiary,no,574,yes,no,cellular,14,apr,259,2,145,3,no
41,management,married,tertiary,no,3872,no,no,cellular,15,oct,231,1,-1,0,no
42,management,single,tertiary,no,515,yes,no,cellular,19,nov,501,2,-1,0,no
32,management,single,tertiary,no,12607,no,no,cellular,14,aug,203,5,84,1,no
41,blue-collar,single,secondary,no,428,yes,no,cellular,12,may,92,1,-1,0,no
52,self-employed,single,primary,no,217,no,yes,cellular,15,jul,193,6,-1,0,no
52,blue-collar,married,unknown,no,826,yes,no,unknown,15,may,468,2,-1,0,no
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,no
33,management,married,tertiary,no,641,yes,no,cellular,13,aug,347,2,-1,0,no
34,technician,single,secondary,no,4943,yes,yes,cellular,19,nov,117,2,-1,0,no
38,technician,single,secondary,no,258,no,yes,unknown,20,jun,587,2,-1,0,no
48,management,divorced,tertiary,no,1328,yes,no,unknown,6,may,339,1,-1,0,no
38,blue-collar,married,secondary,no,121,yes,yes,cellular,6,feb,168,1,212,2,no
32,management,married,tertiary,no,820,yes,no,cellular,17,jul,738,3,-1,0,no
34,technician,married,tertiary,no,691,yes,yes,unknown,2,jun,70,1,-1,0,no
35,blue-collar,divorced,secondary,no,3102,yes,no,cellular,20,nov,138,1,-1,0,no
45,management,divorced,tertiary,no,0,no,no,unknown,1,jun,5,1,-1,0,no
55,unemployed,married,tertiary,no,383,no,no,unknown,6,may,343,3,-1,0,no
50,blue-collar,married,secondary,no,283,yes,no,cellular,7,aug,226,3,-1,0,no
34,self-employed,married,secondary,no,-370,yes,no,unknown,21,may,748,1,-1,0,no
44,management,married,tertiary,no,795,no,no,cellular,28,aug,99,24,-1,0,no
35,admin.,divorced,secondary,no,-402,yes,no,cellular,17,apr,46,1,-1,0,no
43,management,divorced,tertiary,no,36,no,no,cellular,26,may,118,1,102,2,no
42,blue-collar,married,secondary,no,117,yes,no,unknown,9,may,147,1,-1,0,no
25,services,single,secondary,no,402,no,yes,cellular,7,jul,264,1,-1,0,no
37,management,single,unknown,no,715,yes,no,unknown,20,may,247,2,-1,0,no
55,services,divorced,secondary,yes,-404,yes,no,cellular,22,jul,502,3,-1,0,no
38,entrepreneur,married,secondary,yes,15,yes,no,cellular,10,jul,121,1,-1,0,no
41,management,married,tertiary,no,666,yes,no,unknown,21,may,253,3,-1,0,no
40,management,married,tertiary,no,8969,yes,no,cellular,17,nov,153,1,-1,0,no
55,self-employed,married,secondary,no,-196,yes,no,unknown,20,may,210,2,-1,0,no
35,services,married,secondary,no,1453,yes,no,unknown,28,may,199,1,-1,0,no
54,blue-collar,married,secondary,no,1480,yes,no,unknown,14,may,108,1,-1,0,no
57,blue-collar,married,primary,no,452,yes,no,unknown,13,may,139,4,-1,0,no
58,retired,married,unknown,no,937,no,no,cellular,5,aug,155,1,-1,0,no
53,management,married,tertiary,no,1319,yes,no,cellular,16,apr,427,1,150,1,no
49,blue-collar,married,secondary,no,171,no,no,cellular,4,feb,19,3,175,2,no
44,services,married,secondary,no,0,yes,yes,cellular,11,may,161,1,-1,0,no
38,management,married,tertiary,no,-558,yes,no,cellular,21,jul,533,1,-1,0,no
46,entrepreneur,married,unknown,no,242,yes,no,unknown,9,may,332,2,-1,0,no
36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,no
59,unemployed,married,primary,no,0,no,no,cellular,30,jan,3025,2,-1,0,no
39,technician,married,secondary,no,1048,no,yes,cellular,21,jul,405,1,-1,0,no
43,blue-collar,married,secondary,no,105,no,yes,cellular,4,jul,668,2,-1,0,no
45,self-employed,married,tertiary,no,334,no,no,unknown,5,jun,87,2,-1,0,no
28,entrepreneur,married,unknown,no,1034,no,no,cellular,29,jan,113,1,-1,0,no
33,management,single,tertiary,no,-53,no,no,cellular,29,jan,617,2,-1,0,no
52,technician,married,secondary,no,192,yes,no,cellular,23,jul,61,2,-1,0,no
29,management,married,tertiary,no,361,yes,yes,cellular,28,jul,819,3,-1,0,no
40,technician,married,tertiary,no,0,no,no,cellular,19,aug,44,1,-1,0,no
41,admin.,married,secondary,no,920,yes,yes,unknown,27,may,239,1,-1,0,no
49,admin.,married,secondary,no,2465,no,no,cellular,20,aug,157,3,-1,0,no
27,services,married,secondary,no,0,yes,no,cellular,23,jul,198,13,-1,0,no
32,services,single,secondary,no,182,yes,no,cellular,6,may,145,1,-1,0,no
40,management,married,tertiary,no,1584,yes,no,telephone,21,nov,661,1,-1,0,no
29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,136,1,-1,0,no
37,admin.,married,secondary,no,1314,yes,no,cellular,8,may,682,2,85,7,no
55,blue-collar,married,primary,no,2275,no,no,cellular,25,aug,139,9,-1,0,no
42,self-employed,married,tertiary,no,1932,yes,no,unknown,16,may,192,32,-1,0,no
34,technician,married,secondary,no,1464,yes,no,unknown,23,may,350,1,-1,0,no
39,management,single,tertiary,no,12437,no,no,telephone,18,nov,40,1,-1,0,no
35,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,90,6,-1,0,no
34,technician,married,secondary,no,-228,yes,no,cellular,20,apr,187,3,332,3,no
29,management,married,tertiary,no,318,yes,no,cellular,18,may,1434,2,356,4,no
50,management,married,tertiary,no,4,no,no,cellular,17,nov,223,1,96,2,no
30,services,single,secondary,no,209,yes,no,unknown,6,may,30,2,-1,0,no
35,management,married,tertiary,yes,32,yes,no,cellular,21,nov,180,1,-1,0,no
36,management,single,tertiary,no,339,no,no,cellular,21,nov,6,6,-1,0,no
27,management,single,unknown,no,3196,no,no,cellular,9,feb,10,2,-1,0,no
60,management,single,tertiary,no,0,no,yes,cellular,23,jul,151,1,-1,0,no
41,self-employed,single,tertiary,no,3950,yes,no,unknown,30,may,96,2,-1,0,no
47,self-employed,married,tertiary,no,2303,yes,no,cellular,6,may,323,2,364,1,no
31,blue-collar,married,secondary,no,1660,yes,no,cellular,20,apr,342,1,-1,0,no
38,services,married,secondary,no,-140,no,no,unknown,25,jun,456,3,-1,0,no
42,admin.,married,secondary,no,-396,yes,no,cellular,11,may,80,1,308,4,no
42,blue-collar,married,primary,no,0,yes,yes,cellular,7,may,209,2,-1,0,no
50,housemaid,married,primary,no,395,yes,no,unknown,15,may,419,2,-1,0,no
32,management,single,tertiary,no,8436,yes,no,cellular,17,apr,245,1,149,2,no
30,entrepreneur,married,secondary,no,946,yes,no,cellular,19,nov,1065,1,183,1,no
38,technician,single,secondary,no,0,yes,no,cellular,7,apr,196,2,-1,0,no
43,blue-collar,single,primary,no,2,yes,no,cellular,30,jul,783,3,-1,0,no
55,management,married,unknown,no,559,no,no,cellular,28,jan,271,2,-1,0,no
26,unemployed,single,secondary,no,1064,no,no,unknown,31,may,113,1,-1,0,no
50,admin.,married,primary,no,276,no,yes,unknown,17,jun,641,6,-1,0,no
35,blue-collar,married,secondary,no,1287,yes,no,cellular,14,jul,330,2,-1,0,no
65,retired,divorced,primary,no,1840,no,no,cellular,1,jun,383,2,188,5,no
56,blue-collar,married,secondary,no,345,yes,no,telephone,22,jul,605,1,-1,0,no
38,unemployed,married,primary,no,1147,yes,yes,unknown,8,may,249,5,-1,0,no
41,management,married,tertiary,no,832,yes,yes,cellular,21,nov,164,1,176,1,no
51,self-employed,divorced,primary,no,10924,no,no,cellular,6,may,106,2,-1,0,no
29,technician,single,tertiary,no,828,yes,no,cellular,16,apr,215,3,321,3,no
51,unemployed,married,secondary,no,1760,no,yes,cellular,19,nov,162,1,-1,0,no
