@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
36.17547,services,married,secondary,no,472.499543,no,no,cellular,14.1004,apr,510.291127,1.123693,-1,0,yes
31,admin.,married,secondary,no,2304,yes,no,cellular,20,nov,257,2,-1,0,no
37.315966,services,married,secondary,no,270.553676,yes,no,cellular,15.368115,may,968.569119,2.473862,-1,0,yes
40,technician,married,secondary,no,-396,yes,no,unknown,26,may,127,1,-1,0,no
48,blue-collar,married,secondary,no,741,yes,no,cellular,16,apr,227,1,-1,0,no
34,blue-collar,married,secondary,no,1412,yes,yes,unknown,27,may,157,2,-1,0,no
36.84596,management,married,tertiary,no,0,no,no,cellular,15.949236,oct,267.608612,1.993276,172.308076,2.970525,yes
45,technician,married,secondary,no,1477,yes,no,cellular,8,jul,355,1,-1,0,no
33.798013,management,married,tertiary,no,0,no,no,cellular,12.308504,sep,263.96735,1.9209,97.882718,3.957703,yes
48,technician,married,unknown,no,5543,no,no,unknown,16,jun,143,5,-1,0,no
56,retired,married,secondary,no,-1206,yes,no,cellular,15,jun,382,2,-1,0,yes
33.343862,management,married,secondary,no,0.765856,no,no,cellular,11.220939,apr,100.014222,1.755033,-1,0,yes
44,technician,divorced,unknown,no,759,yes,no,unknown,23,may,397,1,-1,0,no
61.618345,blue-collar,married,secondary,no,2138.900065,no,no,cellular,15.364755,may,465.552894,1.083267,154.389934,1.552335,yes
31.430332,technician,single,secondary,no,217.401388,no,no,cellular,13.096643,apr,303.745076,1.023136,-1,0,yes
46.484229,management,married,tertiary,no,4.00706,no,no,cellular,28.408709,oct,262.441955,1.01766,237.268258,5.311881,yes
36,blue-collar,single,secondary,no,340,no,yes,unknown,16,jun,559,3,-1,0,no
41.487546,blue-collar,married,tertiary,no,2857.701816,no,no,cellular,28.987265,aug,822.66252,3.904177,-1,0,yes
31,unemployed,single,secondary,no,-186,yes,no,unknown,26,may,172,3,-1,0,no
37.132549,blue-collar,married,secondary,no,0.204852,no,no,cellular,19.531814,may,507.863045,1,-1,0,yes
24,admin.,married,secondary,no,299,yes,no,cellular,6,may,209,1,321,1,no
51.390239,management,married,tertiary,no,1191.00977,no,no,cellular,20.970183,jun,233.085215,3.226735,-1,0,yes
33.544819,technician,single,secondary,no,8.981224,no,no,cellular,16.273181,may,1035.570343,2.557435,-1,0,yes
38,entrepreneur,married,secondary,yes,15,yes,no,cellular,10,jul,121,1,-1,0,no
55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,no
42,self-employed,married,tertiary,no,753,no,no,unknown,17,jun,31,1,-1,0,no
45.244629,management,married,secondary,no,4077.796581,no,no,cellular,2.21722,oct,284.830515,2,178.646473,3.561488,yes
53.607603,management,married,primary,no,3400.687047,no,no,cellular,26.861078,jun,144.536686,1,2.020923,0.270564,yes
51,management,married,unknown,no,712,no,no,cellular,13,aug,287,2,-1,0,no
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,yes
53.264996,management,married,secondary,no,2913.013661,no,no,cellular,6,feb,341.825803,1.702904,-1,0,yes
36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,no
32.649736,technician,single,secondary,no,1654.357742,no,no,cellular,19.161976,may,711.492384,3.235651,-1,0,yes
35,admin.,married,secondary,no,0,yes,no,cellular,7,may,121,2,-1,0,no
45,management,married,tertiary,no,1529,no,no,cellular,30,jun,160,1,-1,0,no
39,blue-collar,married,unknown,no,157,yes,no,unknown,30,may,99,6,-1,0,no
30.368037,technician,married,secondary,no,4592.206078,yes,no,cellular,17.247106,may,686.836193,2,-1,0,yes
26.778895,management,married,secondary,no,-241.928707,yes,yes,cellular,17.979629,may,602.00903,3.667972,331.891672,3.258188,yes
29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,yes
31,unemployed,married,tertiary,no,591,no,no,cellular,21,nov,161,2,-1,0,no
49.807345,management,married,primary,no,3443.770862,no,no,cellular,20.500955,nov,248.910287,1.09613,-1,0,yes
38.828149,blue-collar,single,secondary,no,671.144346,no,no,cellular,22.293822,jul,1253.956399,2.013056,119.548039,1.971242,yes
46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388,6,-1,0,yes
38,management,single,tertiary,no,104,yes,no,cellular,6,may,606,3,-1,0,yes
51,management,married,tertiary,no,2934,yes,no,cellular,18,nov,727,4,-1,0,no
35,technician,married,secondary,no,0,no,no,cellular,27,aug,106,4,-1,0,no
31,technician,single,tertiary,no,-162,yes,no,cellular,18,may,380,1,-1,0,no
48.299462,management,married,secondary,no,931.159238,no,no,cellular,11.013272,feb,585.150721,1.194496,188.130458,4.248117,yes
33.594289,management,married,tertiary,no,0,no,no,cellular,18.688796,sep,274.09936,1.583401,105.240886,4.451161,yes
41.622487,technician,single,tertiary,no,1509.41324,no,no,cellular,22.553681,may,811.400689,1.721435,-1,0,yes
38,management,married,tertiary,no,-70,yes,no,cellular,30,jan,140,1,2,3,no
31,management,married,tertiary,no,1170,no,no,cellular,20,aug,200,4,-1,0,no
34,management,single,tertiary,no,84,no,no,cellular,5,feb,231,1,-1,0,no
42,blue-collar,married,primary,no,-10,yes,no,unknown,9,may,291,4,-1,0,no
31,blue-collar,married,secondary,no,472,yes,no,unknown,13,may,907,2,-1,0,no
24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,no
74,retired,married,secondary,no,921,no,no,telephone,17,apr,394,2,-1,0,yes
27,services,married,secondary,no,0,yes,no,cellular,23,jul,198,13,-1,0,no
22.286077,management,married,secondary,no,2462.367806,no,no,cellular,8.151801,may,513.054869,3.254884,37.939901,4.072139,yes
46.601385,management,married,secondary,no,845.571513,yes,no,cellular,10.640497,feb,684.945294,1.081977,260.142261,3.313087,yes
47,blue-collar,married,primary,no,320,no,no,telephone,30,jul,203,2,-1,0,no
53,blue-collar,married,primary,no,1868,no,no,cellular,8,aug,156,4,-1,0,no
47.312735,management,married,secondary,no,643.285872,yes,no,cellular,12.304569,oct,344.84422,2.521507,508.710028,1.666754,yes
31.086691,management,married,secondary,no,4.383533,no,no,cellular,22.774038,apr,100.196215,2.004904,-1,0,yes
41,admin.,married,tertiary,no,1536,no,no,cellular,4,may,54,2,-1,0,no
40.195328,blue-collar,married,secondary,no,2.751285,no,no,cellular,14.943327,may,492.409806,1,-1,0,yes
55,blue-collar,married,unknown,no,23,no,no,cellular,13,aug,123,2,-1,0,no
35,admin.,divorced,secondary,no,-402,yes,no,cellular,17,apr,46,1,-1,0,no
46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,no
51,management,married,tertiary,no,-892,yes,yes,cellular,14,aug,248,2,-1,0,no
44,technician,single,secondary,no,1679,no,no,telephone,20,oct,718,1,-1,0,yes
38.151615,management,married,primary,no,352.296673,yes,no,cellular,14.015645,may,512.773999,3.159779,318.018321,3.923877,yes
28.480049,management,single,secondary,no,1039.681146,no,no,cellular,23.230215,may,709.308453,1,-1,0,yes
40,management,married,tertiary,no,-117,yes,no,cellular,17,jul,770,2,-1,0,no
38.912882,management,married,tertiary,no,1328.852053,no,no,cellular,29.837491,apr,298.423547,2.466552,33.793836,2.604243,yes
33.690385,management,married,secondary,no,2777.013978,no,no,cellular,6.069198,feb,351.946207,2.962287,-1,0,yes
31.199998,services,single,secondary,no,148.448797,no,no,cellular,22.12404,may,141.397431,1.911545,-1,0,yes
52,services,married,secondary,no,431,no,no,cellular,26,aug,73,17,-1,0,no
61.242954,technician,married,secondary,no,4279.325522,yes,no,cellular,14.493745,may,858.551433,1.996876,-1,0,yes
48.536714,blue-collar,married,secondary,no,36.999779,no,no,cellular,21.192924,aug,536.163315,2,-1,0,yes
31,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,yes
40,management,single,tertiary,no,0,no,no,cellular,26,aug,58,7,-1,0,no
60.909763,admin.,married,secondary,no,8.65446,no,no,cellular,13.382482,oct,236.685378,2.17004,-1,0,yes
36,unemployed,single,tertiary,no,9019,yes,no,unknown,11,jun,952,3,-1,0,no
31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,-1,0,no
64.374679,management,married,secondary,no,3967.490762,no,no,cellular,16.790151,oct,314.849329,2.311107,56.125376,1.195519,yes
49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,451,1,169,2,yes
31,unemployed,single,secondary,no,315,no,no,cellular,30,jan,130,1,2,1,no
54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,yes
45,unemployed,married,primary,no,180,yes,yes,unknown,27,may,62,2,-1,0,no
38,management,single,tertiary,no,35,yes,no,cellular,17,apr,156,1,273,3,no
42.092709,blue-collar,married,secondary,no,2139.646907,yes,no,cellular,15.45465,may,710.674392,2.505551,-1,0,yes
40.12891,management,married,secondary,no,2505.031583,no,no,cellular,7.887509,jun,442.444741,2,65.314065,6.921387,yes
61,retired,married,secondary,no,76,yes,no,cellular,15,jul,195,7,-1,0,no
49,unemployed,married,primary,no,-384,yes,no,unknown,27,may,25,1,-1,0,no
37.048614,management,married,tertiary,no,1177.837345,no,no,cellular,21.700889,apr,325.800981,1.518487,265.830172,3.332289,yes
43,blue-collar,divorced,primary,no,328,no,yes,cellular,8,jul,192,1,-1,0,no
49,technician,married,secondary,no,1091,no,no,telephone,30,jul,47,2,-1,0,no
22.758702,management,married,secondary,no,502.133122,no,no,cellular,25.138459,apr,257.97819,1.368547,-1,0,yes
39,blue-collar,married,primary,no,800,yes,no,cellular,19,nov,76,6,-1,0,no
49.122596,management,single,primary,no,2166.178734,yes,no,cellular,8.427466,may,1444.880961,1.568187,194.68191,1.577589,yes
33.163961,management,married,secondary,no,2822.032277,no,no,cellular,6,feb,355.741759,1.753514,-1,0,yes
49,management,single,primary,no,548,no,no,telephone,31,jul,115,6,-1,0,no
51.045319,management,married,secondary,no,2080.596685,no,no,cellular,25.394639,aug,272.167035,1,544.303388,1,yes
65.509097,retired,married,primary,no,792.187827,no,no,cellular,13.928654,apr,384.683137,1.456109,-1,0,yes
35,blue-collar,married,secondary,no,305,yes,no,cellular,18,may,7,7,367,25,no
43.483697,management,divorced,secondary,no,0,no,no,cellular,18.979465,apr,141.529012,2.646684,-1,0,yes
39,technician,married,secondary,no,3663,no,no,cellular,11,aug,230,3,-1,0,no
59.168513,management,married,tertiary,no,9754.791435,no,no,cellular,16.833086,jun,176.76592,1.970513,24.531864,0.066404,yes
35,blue-collar,married,primary,no,3587,yes,no,unknown,30,may,148,4,-1,0,no
27,unknown,single,tertiary,no,6421,no,no,telephone,28,jan,147,4,-1,0,no
50,blue-collar,divorced,primary,no,388,no,no,cellular,5,feb,701,1,-1,0,no
33,blue-collar,married,secondary,no,0,yes,yes,cellular,28,jul,83,12,-1,0,no
29,services,single,unknown,no,33,no,no,unknown,1,jul,161,1,-1,0,no
54.052017,retired,married,primary,no,731.477183,no,no,cellular,23.314514,apr,381.456773,2,-1,0,yes
45,blue-collar,married,primary,no,419,no,no,cellular,18,aug,113,4,-1,0,no
47.37047,management,married,secondary,no,385.862212,no,no,cellular,11.983957,aug,263.578424,1,91.098241,3.864362,yes
47,self-employed,married,secondary,yes,2,no,no,cellular,5,feb,236,2,-1,0,no
35,technician,married,secondary,no,2,no,no,telephone,28,jan,653,3,-1,0,no
46.893705,management,single,tertiary,no,618.433326,no,no,cellular,9.545187,may,315.669347,2.189054,150.542684,2.462258,yes
57.564619,management,married,tertiary,no,1287.614384,no,no,cellular,13.314467,may,378.594243,1.322961,-1,0,yes
58.085574,management,married,secondary,no,2914.840702,no,no,cellular,7.850873,feb,274.753359,1.141786,-1,0,yes
38,retired,single,unknown,no,62,no,no,unknown,19,jun,212,1,-1,0,no
59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,-1,0,no
33,management,married,tertiary,no,752,yes,no,cellular,11,aug,104,4,-1,0,no
35,entrepreneur,married,primary,no,2643,no,yes,cellular,8,jul,259,1,-1,0,no
47,blue-collar,married,secondary,no,3285,no,no,cellular,31,jul,248,5,-1,0,no
28,student,single,secondary,no,28,no,no,cellular,29,jan,220,2,-1,0,no
55,management,married,unknown,no,559,no,no,cellular,28,jan,271,2,-1,0,no
43.146336,management,married,tertiary,no,2943.898019,no,no,cellular,19.740445,aug,857.471471,9.546207,-1,0,yes
40.599305,admin.,married,secondary,no,756.256288,no,no,cellular,12.343432,may,570.78363,1,290.456355,3.721816,yes
42.893298,management,married,secondary,no,614.254651,no,no,cellular,11.492362,sep,337.927019,2,410.978805,1,yes
55,admin.,married,secondary,no,602,no,no,cellular,1,jun,324,3,90,2,yes
51,blue-collar,married,primary,no,1869,no,no,unknown,17,jun,30,3,-1,0,no
39,technician,married,secondary,no,626,yes,no,cellular,11,may,126,2,-1,0,no
55.827263,services,married,tertiary,no,1833.025945,no,no,cellular,5.364382,oct,192.392216,2.443172,-1,0,yes
36.577546,management,married,primary,no,1282.165816,no,no,cellular,15,apr,293.814808,2.832775,381.599981,3.327482,yes
55.376591,blue-collar,married,tertiary,no,2863.276069,no,no,cellular,23.514468,aug,820.166832,6.330881,-1,0,yes
38,admin.,married,primary,no,0,yes,no,unknown,2,jun,29,32,-1,0,no
32,management,married,tertiary,no,4761,yes,no,cellular,5,may,159,2,350,2,no
34.251967,management,single,tertiary,no,5170.948686,no,no,cellular,14.438102,oct,232.025881,2.599049,161.14663,3.902291,yes
39.463212,technician,married,secondary,no,7049.99508,no,no,cellular,11.583587,aug,474.270612,2.079331,101.292509,3.433685,yes
26,student,single,secondary,no,-147,no,no,unknown,4,jun,95,2,-1,0,no
48.230489,management,married,secondary,no,644.225511,yes,no,cellular,26.899361,oct,311.264396,2.688867,500.174715,1.186019,yes
34.947041,management,married,secondary,no,488.851971,no,no,cellular,20.127649,apr,223.797906,1,-1,0,yes
32,blue-collar,married,secondary,no,9,yes,no,cellular,17,apr,334,2,-1,0,no
37.440333,technician,single,secondary,no,-209.631465,yes,no,cellular,17.409814,may,1144.920715,3.633131,52.318389,3.481546,yes
35,management,single,tertiary,no,1350,yes,no,cellular,16,apr,185,1,330,1,no
26.801516,management,married,secondary,no,8,no,no,cellular,22.22457,apr,102.999458,2.024665,-1,0,yes
35.245764,management,married,secondary,no,818.621493,yes,no,cellular,10.806808,may,867.59908,3.048111,299.73406,3.498599,yes
37,blue-collar,married,unknown,no,897,yes,no,cellular,13,apr,119,2,280,2,no
31,management,married,tertiary,yes,-253,no,no,cellular,12,aug,220,4,-1,0,no
46,admin.,married,secondary,no,22,yes,no,cellular,7,aug,414,4,-1,0,no
30,management,married,tertiary,no,1882,yes,no,cellular,11,aug,249,5,-1,0,no
32,technician,single,secondary,no,6402,yes,no,cellular,6,may,158,1,167,1,no
29,admin.,single,tertiary,no,14,no,no,cellular,29,sep,87,1,120,1,no
19.474555,management,single,secondary,no,75.475031,no,no,cellular,4.001045,apr,117.325143,2.98555,0.74275,5.643664,yes
23,student,single,secondary,no,1021,no,no,telephone,19,jun,79,9,-1,0,no
37.82248,technician,married,secondary,no,4523.323862,yes,no,cellular,16.406736,may,824.407376,2.105518,24.563346,0.501312,yes
47,technician,married,unknown,no,2106,yes,no,unknown,6,may,168,1,-1,0,no
40.057299,technician,married,tertiary,no,2927.501295,no,no,cellular,28.482978,aug,839.469038,5.771503,-1,0,yes
42,management,married,tertiary,no,484,yes,no,cellular,11,jul,144,2,-1,0,no
51.910114,blue-collar,married,secondary,no,38.959009,no,no,cellular,8.300331,may,602.867503,3.676239,-1,0,yes
58.346099,admin.,married,secondary,no,13.372412,yes,no,cellular,12.329874,oct,230.121451,1.905628,-1,0,yes
29.194021,blue-collar,single,secondary,no,444.765004,no,no,cellular,11.774523,jul,652.581616,1.018061,-1,0,yes
36,management,single,tertiary,no,490,no,no,cellular,28,aug,207,8,98,1,yes
50,management,married,secondary,yes,421,no,no,cellular,20,nov,22,5,-1,0,no
46.349651,blue-collar,divorced,secondary,no,867.009605,no,no,cellular,18.142155,jul,907.966294,1.669459,-1,0,yes
34,management,married,tertiary,no,180,no,no,cellular,16,jun,298,3,-1,0,no
40,admin.,married,secondary,no,168,yes,no,cellular,7,may,249,2,169,1,no
38,management,married,unknown,no,3576,no,no,cellular,25,nov,349,2,183,1,yes
37.118048,blue-collar,married,secondary,no,-0.082498,no,no,cellular,12.743312,aug,644.307555,2.063815,-1,0,yes
36.225758,blue-collar,single,secondary,no,652.089483,no,no,cellular,23.709842,jul,1248.148786,2.114263,104.633618,1.760175,yes
51,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,75,7,-1,0,no
57,management,married,tertiary,no,0,no,no,cellular,19,aug,188,4,-1,0,no
49.205456,blue-collar,married,secondary,no,4099.842507,no,no,cellular,6.319094,oct,384.081632,2.614497,-1,0,yes
34.76249,management,single,tertiary,no,5200.07174,no,no,cellular,15.268258,oct,196.144215,1.75624,133.620846,4.112037,yes
52,unemployed,married,secondary,no,-9,no,no,unknown,9,jun,123,1,-1,0,no
35,management,married,tertiary,no,949,yes,no,unknown,27,may,245,2,-1,0,no
39.7687,blue-collar,single,secondary,no,0,yes,no,cellular,24.222075,may,1291.376879,1,214.981566,4,yes
31,management,single,tertiary,no,2590,no,no,cellular,23,sep,103,2,484,2,no
49,blue-collar,married,primary,no,371,yes,no,cellular,31,jul,18,44,-1,0,no
28,management,single,tertiary,no,231,yes,yes,cellular,25,jul,568,2,-1,0,no
48,blue-collar,single,tertiary,no,2330,yes,no,unknown,4,jun,15,1,-1,0,no
59,management,married,primary,no,2358,yes,no,cellular,17,apr,30,1,-1,0,no
42.606909,admin.,married,secondary,no,788.359376,no,no,cellular,13.23073,feb,589.329173,1,286.54855,3.335255,yes
44,management,married,secondary,no,8262,yes,no,cellular,23,jul,201,16,-1,0,no
45.820711,management,married,tertiary,no,6001.940133,no,no,cellular,7.164887,feb,469.586972,4.332768,111.298269,1.035238,yes
39,blue-collar,married,primary,no,7685,yes,no,cellular,14,apr,493,3,-1,0,no
49,services,married,secondary,no,771.323959,no,no,cellular,8.278551,apr,778.401557,2.421673,-1,0,yes
50,management,married,tertiary,no,-94,no,yes,unknown,25,jun,75,1,-1,0,no
69.293407,management,married,tertiary,no,7779.351034,no,no,cellular,11.0962,jun,390.541675,1.100243,20.905312,1.40446,yes
71,retired,married,secondary,no,2850,no,no,cellular,17,feb,185,1,-1,0,yes
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,yes
29.838164,admin.,married,secondary,no,24.17085,no,no,cellular,8.591132,may,426.659425,3.854664,-1,0,yes
30.609601,management,married,secondary,no,500.114251,no,no,cellular,23.488434,apr,248.82264,1,-1,0,yes
30,technician,single,secondary,no,-522,yes,yes,cellular,5,may,670,2,286,6,yes
43,admin.,married,secondary,no,0,yes,no,cellular,17,jul,674,3,-1,0,no
30,blue-collar,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,no
47.30574,blue-collar,married,primary,no,1966.88598,yes,no,unknown,26.958257,jun,1021.783483,14.199453,-1,0,yes
53,management,married,tertiary,no,4,no,no,unknown,20,jun,19,6,-1,0,no
31.231061,blue-collar,married,secondary,no,0.235565,no,no,cellular,10.177999,may,500.213583,1.138693,-1,0,yes
27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,172,3,-1,0,no
28.165104,management,married,secondary,no,1525.523025,no,no,cellular,15.148014,apr,270.136899,1,-1,0,yes
34.544601,management,single,tertiary,no,5238.035085,no,no,cellular,15.805383,apr,235.196587,2.042276,134.769625,2.403852,yes
43,management,single,secondary,no,-228,yes,yes,unknown,16,may,122,2,-1,0,no
45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310,1,804,1,yes
54.896723,management,married,tertiary,no,1019.0887,no,no,cellular,10.74279,mar,106.478082,2.051224,-1,0,yes
48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,164,6,-1,0,no
52,management,divorced,tertiary,no,907,yes,no,unknown,4,jun,104,2,-1,0,no
32,management,single,tertiary,no,0,no,no,cellular,21,nov,9,6,-1,0,no
53,technician,married,secondary,no,4541,yes,no,unknown,15,may,190,6,-1,0,no
60.18486,retired,married,secondary,no,8347.755833,no,no,cellular,6.315687,jun,180.640782,1.809859,1.493191,2.213876,yes
32.453687,technician,married,secondary,no,138.568774,no,no,cellular,19.01518,apr,335.050868,2.354267,-1,0,yes
32,technician,single,secondary,no,0,no,no,cellular,18,aug,594,4,-1,0,yes
42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,no
43,technician,married,secondary,no,434,yes,no,unknown,5,may,117,1,-1,0,no
45,blue-collar,married,secondary,no,115,no,no,cellular,11,aug,209,4,-1,0,no
51,services,married,secondary,no,0,no,no,cellular,18,jul,439,3,-1,0,no
62,retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227,2,-1,0,yes
32.308283,technician,single,secondary,no,3.034261,no,no,cellular,20.555394,may,1013.144746,5.272022,-1,0,yes
33.313622,services,single,secondary,no,158.242657,no,no,cellular,17.562406,may,172.863524,1.016952,-1,0,yes
59,admin.,divorced,secondary,no,975,yes,no,unknown,15,may,263,4,-1,0,no
36.859826,blue-collar,married,secondary,no,1840.773574,no,no,cellular,15.279713,may,727.751649,1.674616,-1,0,yes
34.794067,technician,married,secondary,no,316.714291,no,no,cellular,27.592701,oct,421.016957,1,118.524314,1,yes
42,services,divorced,secondary,no,257,yes,no,cellular,12,may,955,2,-1,0,yes
76.386306,retired,married,secondary,no,8298.026138,no,no,cellular,8.706818,jun,594.869871,1,10.996201,9.831001,yes
51,blue-collar,married,primary,no,-11,no,no,telephone,16,jul,126,4,-1,0,no
35,management,married,secondary,no,1160,yes,no,unknown,27,may,116,3,-1,0,no
32,blue-collar,divorced,secondary,no,739,yes,no,unknown,9,may,171,1,-1,0,no
65,retired,married,primary,no,493,no,no,cellular,16,oct,622,1,182,1,no
47,management,single,tertiary,no,0,no,no,unknown,11,jun,58,3,-1,0,no
48.691875,management,married,tertiary,no,2391.720059,yes,no,cellular,23.358565,may,817.985006,3.943599,34.401893,0.253986,yes
37.35104,services,married,secondary,no,243.653892,yes,no,cellular,12.292812,may,963.650937,2.069539,-1,0,yes
44.780034,management,married,tertiary,no,43.48794,yes,no,cellular,28.471887,oct,263.507722,1,338.121328,2.021225,yes
39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,9,-1,0,no
74.057621,retired,married,primary,no,234.337326,no,no,cellular,25.347544,oct,164.995309,1.029323,-1,0,yes
48,management,married,secondary,no,2294,yes,no,unknown,26,may,251,11,-1,0,no
37,management,single,tertiary,no,102,yes,no,cellular,21,aug,101,2,-1,0,no
48,blue-collar,married,secondary,no,865,yes,no,cellular,13,may,78,2,-1,0,no
30.447613,services,married,secondary,no,4517.169824,no,no,cellular,15.914867,may,446.086394,1.100357,-1,0,yes
34,blue-collar,married,tertiary,no,20,no,no,unknown,4,oct,10,1,-1,0,no
38,admin.,married,secondary,no,3732,yes,no,unknown,21,may,379,2,-1,0,no
37,unknown,married,unknown,no,1699,no,no,unknown,9,jun,63,1,-1,0,no
51,services,married,secondary,no,867,yes,no,cellular,3,feb,177,2,211,3,no
41,technician,married,tertiary,no,0,no,no,unknown,20,jun,95,1,-1,0,no
44,blue-collar,married,primary,no,2657,yes,no,unknown,20,jun,202,2,-1,0,no
32.450788,blue-collar,married,secondary,no,29.915527,yes,no,cellular,17,jul,1429.686213,4.291251,-1,0,yes
41.179017,unemployed,married,secondary,no,1227.837986,no,no,cellular,15,apr,251.23075,2.923016,389.782253,3.602314,yes
36,management,married,tertiary,no,9269,yes,yes,cellular,19,nov,107,2,-1,0,no
38,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,yes
80,retired,married,primary,no,1548,no,no,cellular,6,aug,331,2,-1,0,no
28,management,married,tertiary,no,3694,no,yes,cellular,8,jul,70,2,-1,0,no
32.357804,unemployed,married,secondary,no,367.239738,no,no,cellular,18.32878,aug,342.771434,1,69.560788,3.672199,yes
32.960084,blue-collar,married,secondary,no,1849.028493,no,no,cellular,13.528979,may,739.782895,2,-1,0,yes
34,technician,single,secondary,no,4943,yes,yes,cellular,19,nov,117,2,-1,0,no
50.281085,management,married,primary,no,3441.085419,no,no,cellular,24.369088,nov,233.936253,1,-1,0,yes
45,entrepreneur,married,secondary,no,245,yes,no,unknown,14,may,126,3,-1,0,no
68.522446,management,married,tertiary,no,1204.590053,no,no,cellular,20.895946,jun,223.75146,2.787548,-1,0,yes
51,admin.,married,secondary,no,2967,no,no,unknown,17,jun,83,2,-1,0,no
41,technician,single,secondary,no,879,no,yes,cellular,7,jul,60,4,-1,0,no
61,management,married,tertiary,no,6016,no,no,cellular,2,feb,670,3,-1,0,yes
25,management,single,tertiary,no,553,yes,no,cellular,17,sep,113,4,479,1,no
32,blue-collar,married,primary,no,66,no,no,cellular,19,nov,244,1,-1,0,no
41.172147,unemployed,married,secondary,no,1238.81432,no,no,cellular,13.979327,apr,241.341493,2.927674,396.926369,3.398846,yes
34,blue-collar,married,secondary,no,103,yes,yes,unknown,8,may,956,2,-1,0,no
50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,no
27,entrepreneur,single,tertiary,no,81,no,no,cellular,5,feb,197,1,199,3,no
31,blue-collar,single,primary,no,2488,yes,no,cellular,20,apr,14,1,-1,0,no
40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,no
52,technician,married,secondary,no,11,yes,no,unknown,13,may,420,1,-1,0,no
29,management,single,tertiary,no,1673,no,no,cellular,16,aug,200,2,159,3,no
62.704909,housemaid,married,primary,no,809.572408,no,no,cellular,7.55139,apr,385.115691,1.664881,-1,0,yes
46,management,married,tertiary,no,1008,no,no,cellular,29,aug,24,13,-1,0,no
27.222623,blue-collar,single,secondary,no,455.051383,no,no,cellular,16.033659,jul,651.971694,1.89915,-1,0,yes
44,admin.,single,secondary,no,2524,no,no,unknown,19,jun,82,1,-1,0,no
44,management,married,tertiary,no,773,no,yes,cellular,9,jul,618,1,-1,0,no
44,entrepreneur,single,tertiary,no,1136,yes,yes,cellular,3,apr,345,2,249,7,no
34,blue-collar,married,primary,no,455,yes,no,unknown,20,jun,372,3,-1,0,no
44,management,divorced,tertiary,no,0,no,no,cellular,10,aug,71,1,-1,0,no
38.338004,management,married,tertiary,no,619.828934,no,no,cellular,13.478078,may,311.702157,3.896328,147.41776,3.74987,yes
31.183102,management,married,tertiary,no,179.554359,yes,no,cellular,5.819897,may,465.438596,1.106292,425.60977,5.012086,yes
24,unemployed,single,secondary,no,119,no,no,unknown,15,sep,51,1,-1,0,no
43.473874,blue-collar,married,tertiary,no,2152.468094,yes,no,cellular,30.826853,may,1014.239658,16.468118,-1,0,yes
44,unemployed,married,secondary,no,304,yes,no,unknown,12,may,129,2,-1,0,no
